order_id,line_no,order_time,customer_id,product_id,quantity,unit_price,discount_rate,status,channel
O003538,1,2026-03-11T15:28,C0294,P037,1,49000,0.0,completed,app
O003539,1,2026-03-11T05:11,C0146,P052,1,74000,0.0,completed,app
O003540,1,2026-03-11T16:18,C0434,P040,1,44000,0.0,completed,web
O003541,1,2026-03-11T13:36,C0218,P011,1,265000,0.0,returned,web
O003541,2,2026-03-11T13:36,C0218,P002,1,163000,0.0,returned,web
O003542,1,2026-03-11T13:39,C0077,P055,1,70400,0.2,completed,web
O003542,2,2026-03-11T13:39,C0077,P001,1,193000,0.0,completed,web
O003543,1,2026-03-11T10:43,C0073,P055,1,70400,0.2,completed,app
O003544,1,2026-03-11T12:46,C0450,P006,1,275000,0.0,completed,app
O003545,1,2026-03-11T11:12,C0213,P008,1,279000,0.0,completed,web
O003545,2,2026-03-11T11:12,C0213,P036,1,65000,0.0,completed,web
O003545,3,2026-03-11T11:12,C0213,P001,1,193000,0.0,completed,web
O003546,1,2026-03-12T10:08,C0545,P052,1,74000,0.0,completed,web
O003546,2,2026-03-12T10:08,C0545,P055,1,70400,0.2,completed,web
O003547,1,2026-03-12T19:09,C0418,P056,1,61000,0.0,completed,app
O003547,2,2026-03-12T19:09,C0418,P043,1,91000,0.0,completed,app
O003548,1,2026-03-12T09:59,C0589,P032,1,45000,0.0,completed,app
O003549,1,2026-03-12T15:18,C0249,P078,1,108000,0.0,cancelled,app
O003550,1,2026-03-12T12:02,C0011,P071,1,133000,0.0,completed,app
O003551,1,2026-03-12T11:40,C0230,P040,1,44000,0.0,completed,web
O003551,2,2026-03-12T11:40,C0230,P040,2,44000,0.0,completed,web
O003551,3,2026-03-12T11:40,C0230,P028,1,39000,0.0,completed,web
O003552,1,2026-03-12T12:16,C0066,P007,1,262000,0.0,completed,app
O003553,1,2026-03-12T13:40,C0190,P043,1,91000,0.0,returned,app
O003553,2,2026-03-12T13:40,C0190,P008,1,279000,0.0,returned,app
O003553,3,2026-03-12T13:40,C0190,P027,1,63000,0.0,returned,app
O003554,1,2026-03-12T18:37,C0595,P008,1,279000,0.0,completed,app
O003554,2,2026-03-12T18:37,C0595,P006,1,275000,0.0,completed,app
O003555,1,2026-03-12T11:34,C0050,P008,1,279000,0.0,completed,app
O003556,1,2026-03-12T17:13,C0186,P078,1,108000,0.0,completed,app
O003557,1,2026-03-12T14:24,C0503,P062,1,86000,0.0,completed,app
O003558,1,2026-03-12T09:25,C0240,P006,1,275000,0.0,completed,app
O003559,1,2026-03-12T13:45,C0058,P037,1,49000,0.0,completed,web
O003560,1,2026-03-12T15:05,C0515,P019,1,37000,0.0,completed,app
O003561,1,2026-03-12T19:22,C0489,P038,1,38000,0.0,completed,web
O003562,1,2026-03-12T18:06,C0158,P076,1,80800,0.2,completed,app
O003563,1,2026-03-12T10:10,C0335,P043,1,91000,0.0,completed,web
O003564,1,2026-03-12T11:27,C0504,P013,1,271000,0.0,completed,app
O003564,2,2026-03-12T11:27,C0504,P058,1,99000,0.0,completed,app
O003564,3,2026-03-12T11:27,C0504,P073,1,75000,0.0,completed,app
O003565,1,2026-03-12T06:36,C0430,P056,1,61000,0.0,completed,web
O003566,1,2026-03-12T18:35,C0483,P053,1,100000,0.0,completed,web
O003567,1,2026-03-12T06:32,C0123,P055,1,70400,0.2,completed,web
O003567,2,2026-03-12T06:32,C0123,P030,1,62000,0.0,completed,web
O003568,1,2026-03-12T15:54,C0140,P055,1,70400,0.2,completed,app
O003568,2,2026-03-12T15:54,C0140,P043,1,91000,0.0,completed,app
O003569,1,2026-03-12T15:01,C0438,P048,1,92000,0.0,completed,web
O003570,1,2026-03-12T15:57,C0577,P055,1,70400,0.2,completed,app
O003570,2,2026-03-12T15:57,C0577,P056,1,61000,0.0,completed,app
O003571,1,2026-03-12T16:08,C0333,P045,1,64000,0.0,completed,app
O003571,2,2026-03-12T16:08,C0333,P050,1,84000,0.0,completed,app
O003572,1,2026-03-12T10:02,C0271,P017,1,274000,0.0,completed,app
O003572,2,2026-03-12T10:02,C0271,P064,1,127000,0.0,completed,app
O003573,1,2026-03-12T17:11,C0522,P055,1,70400,0.2,completed,app
O003574,1,2026-03-12T18:52,C0493,P015,1,222000,0.0,completed,web
O003575,1,2026-03-12T13:10,C0140,P064,1,127000,0.0,completed,app
O003575,2,2026-03-12T13:10,C0140,P070,1,114000,0.0,completed,app
O003576,1,2026-03-12T13:31,C0383,P008,1,279000,0.0,completed,web
O003577,1,2026-03-12T07:15,C0213,P015,1,222000,0.0,returned,web
O003578,1,2026-03-12T09:00,C0246,P006,1,275000,0.0,completed,web
O003579,1,2026-03-12T12:40,C0450,P071,1,133000,0.0,completed,app
O003579,2,2026-03-12T12:40,C0450,P040,1,44000,0.0,completed,app
O003579,3,2026-03-12T12:40,C0450,P012,1,138000,0.0,completed,app
O003580,1,2026-03-12T09:14,C0350,P011,1,265000,0.0,completed,app
O003580,2,2026-03-12T09:14,C0350,P038,1,38000,0.0,completed,app
O003581,1,2026-03-12T12:09,C0333,P069,1,122000,0.0,completed,web
O003581,2,2026-03-12T12:09,C0333,P040,1,44000,0.0,completed,web
O003582,1,2026-03-12T21:33,C0127,P002,1,163000,0.0,completed,app
O003583,1,2026-03-12T22:37,C0069,P008,1,279000,0.0,completed,web
O003584,1,2026-03-13T07:51,C0478,P049,1,78000,0.0,completed,web
O003585,1,2026-03-13T15:11,C0046,P069,1,122000,0.0,returned,web
O003586,1,2026-03-13T13:20,C0087,P048,1,92000,0.0,completed,web
O003587,1,2026-03-13T13:24,C0465,P064,1,127000,0.0,completed,app
O003588,1,2026-03-13T09:21,C0001,P008,1,279000,0.0,completed,web
O003589,1,2026-03-13T18:40,C0400,P045,1,64000,0.0,completed,app
O003590,1,2026-03-13T12:30,C0492,P049,1,78000,0.0,completed,app
O003591,1,2026-03-13T16:43,C0294,P055,1,70400,0.2,completed,app
O003592,1,2026-03-13T14:40,C0467,P064,1,127000,0.0,completed,web
O003593,1,2026-03-13T16:05,C0438,P012,1,138000,0.0,completed,web
O003594,1,2026-03-13T13:48,C0099,P008,1,279000,0.0,completed,app
O003594,2,2026-03-13T13:48,C0099,P059,1,76000,0.2,completed,app
O003595,1,2026-03-13T18:07,C0186,P008,1,279000,0.0,completed,app
O003596,1,2026-03-13T18:18,C0418,P060,1,82000,0.0,completed,app
O003596,2,2026-03-13T18:18,C0418,P073,1,75000,0.0,completed,app
O003596,3,2026-03-13T18:18,C0418,P043,1,91000,0.0,completed,app
O003597,1,2026-03-13T16:50,C0463,P015,1,222000,0.0,completed,web
O003598,1,2026-03-13T13:29,C0571,P062,1,86000,0.0,completed,web
O003599,1,2026-03-13T11:46,C0096,P066,1,110000,0.0,completed,app
O003600,1,2026-03-13T15:47,C0477,P032,1,45000,0.0,completed,app
O003601,1,2026-03-13T10:05,C0300,P043,1,91000,0.0,completed,web
O003602,1,2026-03-13T09:25,C0582,P008,1,279000,0.0,completed,app
O003603,1,2026-03-13T16:35,C0393,P052,1,74000,0.0,completed,app
O003604,1,2026-03-13T15:50,C0582,P016,1,169000,0.0,returned,web
O003605,1,2026-03-13T23:28,C0492,P001,1,193000,0.0,completed,app
O003605,2,2026-03-13T23:28,C0492,P013,1,271000,0.0,completed,app
O003606,1,2026-03-13T12:59,C0583,P073,1,75000,0.0,completed,app
O003606,2,2026-03-13T12:59,C0583,P072,1,95000,0.0,completed,app
O003606,3,2026-03-13T12:59,C0583,P062,1,86000,0.0,completed,app
O003607,1,2026-03-13T13:47,C0188,P052,1,74000,0.0,completed,web
O003607,2,2026-03-13T13:47,C0188,P051,1,78000,0.0,completed,web
O003608,1,2026-03-13T11:56,C0114,P008,1,279000,0.0,completed,app
O003609,1,2026-03-13T22:08,C0403,P051,1,78000,0.0,completed,app
O003609,2,2026-03-13T22:08,C0403,P011,1,265000,0.0,completed,app
O003610,1,2026-03-13T20:03,C0346,P037,1,49000,0.0,completed,app
O003611,1,2026-03-13T11:41,C0010,P040,1,44000,0.0,completed,web
O003612,1,2026-03-13T15:24,C0438,P017,1,274000,0.0,completed,web
O003613,1,2026-03-13T13:30,C0163,P030,3,62000,0.0,completed,app
O003614,1,2026-03-13T14:09,C0188,P055,1,70400,0.2,completed,web
O003615,1,2026-03-13T17:51,C0499,P042,1,85000,0.0,returned,app
O003616,1,2026-03-13T19:07,C0479,P055,1,70400,0.2,completed,app
O003616,2,2026-03-13T19:07,C0479,P052,1,74000,0.0,completed,app
O003617,1,2026-03-13T15:48,C0335,P048,1,92000,0.0,completed,web
O003617,2,2026-03-13T15:48,C0335,P048,1,92000,0.0,completed,web
O003618,1,2026-03-13T12:40,C0258,P078,1,108000,0.0,completed,web
O003619,1,2026-03-13T17:55,C0333,P043,1,91000,0.0,completed,app
O003619,2,2026-03-13T17:55,C0333,P035,1,49000,0.0,completed,app
O003620,1,2026-03-13T06:33,C0011,P030,1,62000,0.0,completed,app
O003620,2,2026-03-13T06:33,C0011,P028,1,39000,0.0,completed,app
O003621,1,2026-03-13T14:02,C0335,P021,1,72000,0.0,completed,web
O003622,1,2026-03-13T12:39,C0492,P002,1,163000,0.0,completed,app
O003623,1,2026-03-13T18:59,C0453,P037,1,49000,0.0,completed,app
O003623,2,2026-03-13T18:59,C0453,P043,1,91000,0.0,completed,app
O003623,3,2026-03-13T18:59,C0453,P045,1,64000,0.0,completed,app
O003624,1,2026-03-13T21:45,C0011,P040,1,44000,0.0,completed,app
O003625,1,2026-03-13T06:30,C0600,P020,1,41000,0.0,returned,app
O003625,2,2026-03-13T06:30,C0600,P039,1,45000,0.0,returned,app
O003626,1,2026-03-13T14:35,C0148,P001,1,193000,0.0,completed,app
O003627,1,2026-03-13T18:23,C0571,P050,1,84000,0.0,completed,web
O003628,1,2026-03-13T17:17,C0040,P055,1,70400,0.2,completed,web
O003628,2,2026-03-13T17:17,C0040,P055,1,70400,0.2,completed,web
O003628,3,2026-03-13T17:17,C0040,P079,1,115000,0.0,completed,web
O003629,1,2026-03-13T15:51,C0271,P049,1,78000,0.0,completed,app
O003629,2,2026-03-13T15:51,C0271,P055,1,70400,0.2,completed,app
O003630,1,2026-03-14T04:01,C0140,P063,1,124000,0.0,completed,web
O003631,1,2026-03-14T15:09,C0535,P050,1,84000,0.0,completed,web
O003632,1,2026-03-14T21:52,C0252,P017,1,274000,0.0,completed,web
O003632,2,2026-03-14T21:52,C0252,P038,1,38000,0.0,completed,web
O003632,3,2026-03-14T21:52,C0252,P026,3,48000,0.0,completed,web
O003633,1,2026-03-14T20:26,C0339,P040,1,44000,0.0,completed,app
O003634,1,2026-03-14T15:36,C0080,P056,1,48800,0.2,completed,app
O003635,1,2026-03-14T14:52,C0357,P055,1,70400,0.2,completed,app
O003636,1,2026-03-14T11:45,C0077,P015,1,222000,0.0,completed,app
O003637,1,2026-03-14T18:26,C0570,P020,1,41000,0.0,completed,web
O003638,1,2026-03-14T16:13,C0481,P040,1,44000,0.0,completed,app
O003638,2,2026-03-14T16:13,C0481,P040,1,44000,0.0,completed,app
O003639,1,2026-03-14T08:40,C0259,P021,1,72000,0.0,completed,web
O003640,1,2026-03-14T13:07,C0355,P053,2,100000,0.0,completed,web
O003641,1,2026-03-14T17:54,C0136,P045,1,64000,0.0,completed,app
O003641,2,2026-03-14T17:54,C0136,P053,1,100000,0.0,completed,app
O003641,3,2026-03-14T17:54,C0136,P050,1,84000,0.0,completed,app
O003642,1,2026-03-14T19:12,C0011,P045,1,64000,0.0,completed,app
O003642,2,2026-03-14T19:12,C0011,P079,1,115000,0.0,completed,app
O003643,1,2026-03-14T12:49,C0274,P001,1,193000,0.0,returned,app
O003643,2,2026-03-14T12:49,C0274,P055,1,70400,0.2,returned,app
O003643,3,2026-03-14T12:49,C0274,P050,1,84000,0.0,returned,app
O003644,1,2026-03-14T13:20,C0001,P043,1,91000,0.0,returned,web
O003644,2,2026-03-14T13:20,C0001,P008,1,279000,0.0,returned,web
O003645,1,2026-03-14T21:15,C0569,P053,2,100000,0.0,completed,app
O003646,1,2026-03-14T18:04,C0025,P017,1,274000,0.0,completed,web
O003647,1,2026-03-14T16:45,C0214,P053,1,100000,0.0,completed,app
O003648,1,2026-03-14T12:07,C0397,P038,1,38000,0.0,completed,app
O003648,2,2026-03-14T12:07,C0397,P030,1,62000,0.0,completed,app
O003649,1,2026-03-14T14:02,C0274,P075,1,81000,0.0,completed,app
O003649,2,2026-03-14T14:02,C0274,P017,1,274000,0.0,completed,app
O003650,1,2026-03-14T16:18,C0115,P040,1,44000,0.0,completed,app
O003651,1,2026-03-14T19:19,C0130,P040,1,44000,0.0,completed,app
O003651,2,2026-03-14T19:19,C0130,P006,1,275000,0.0,completed,app
O003652,1,2026-03-14T14:34,C0451,P069,1,122000,0.0,completed,web
O003653,1,2026-03-14T16:35,C0489,P015,1,222000,0.0,completed,web
O003654,1,2026-03-14T13:14,C0346,P013,1,271000,0.0,completed,app
O003655,1,2026-03-14T18:01,C0372,P021,1,72000,0.0,completed,web
O003656,1,2026-03-14T14:08,C0335,P043,1,91000,0.0,completed,web
O003657,1,2026-03-14T06:05,C0600,P059,1,76000,0.2,completed,app
O003658,1,2026-03-14T19:33,C0259,P019,1,37000,0.0,completed,web
O003659,1,2026-03-14T15:00,C0010,P042,1,85000,0.0,completed,web
O003660,1,2026-03-14T19:02,C0265,P061,1,115000,0.0,completed,web
O003660,2,2026-03-14T19:02,C0265,P004,1,157000,0.0,completed,web
O003661,1,2026-03-14T16:17,C0596,P053,1,100000,0.0,completed,web
O003661,2,2026-03-14T16:17,C0596,P065,1,95200,0.2,completed,web
O003662,1,2026-03-14T14:12,C0249,P074,1,107000,0.0,completed,app
O003663,1,2026-03-14T06:04,C0469,P029,1,39000,0.0,completed,app
O003664,1,2026-03-14T12:14,C0033,P070,1,114000,0.0,completed,web
O003664,2,2026-03-14T12:14,C0033,P043,1,91000,0.0,completed,web
O003665,1,2026-03-14T12:01,C0033,P071,1,133000,0.0,completed,web
O003665,2,2026-03-14T12:01,C0033,P061,1,115000,0.0,completed,web
O003666,1,2026-03-14T13:31,C0443,P075,1,81000,0.0,returned,app
O003667,1,2026-03-14T18:08,C0335,P040,1,44000,0.0,completed,web
O003667,2,2026-03-14T18:08,C0335,P001,1,193000,0.0,completed,web
O003667,3,2026-03-14T18:08,C0335,P051,1,78000,0.0,completed,web
O003668,1,2026-03-14T14:01,C0274,P056,1,48800,0.2,completed,app
O003669,1,2026-03-14T12:20,C0015,P026,1,48000,0.0,completed,web
O003670,1,2026-03-14T18:15,C0140,P052,1,74000,0.0,returned,web
O003670,2,2026-03-14T18:15,C0140,P040,1,44000,0.0,returned,web
O003671,1,2026-03-14T17:57,C0294,P016,1,169000,0.0,completed,app
O003671,2,2026-03-14T17:57,C0294,P059,1,76000,0.2,completed,app
O003672,1,2026-03-14T14:04,C0577,P016,1,169000,0.0,completed,web
O003672,2,2026-03-14T14:04,C0577,P042,1,85000,0.0,completed,web
O003673,1,2026-03-14T18:17,C0188,P017,1,274000,0.0,completed,web
O003673,2,2026-03-14T18:17,C0188,P050,1,84000,0.0,completed,web
O003674,1,2026-03-14T23:03,C0467,P068,1,117000,0.0,completed,app
O003675,1,2026-03-14T10:40,C0068,P042,1,85000,0.0,returned,app
O003676,1,2026-03-14T13:00,C0435,P017,1,274000,0.0,completed,web
O003677,1,2026-03-14T10:47,C0156,P042,2,85000,0.0,completed,web
O003677,2,2026-03-14T10:47,C0156,P016,1,169000,0.0,completed,web
O003678,1,2026-03-15T14:40,C0080,P055,1,70400,0.2,completed,app
O003679,1,2026-03-15T19:53,C0164,P028,1,39000,0.0,completed,app
O003680,1,2026-03-15T18:21,C0515,P016,1,169000,0.0,returned,app
O003680,2,2026-03-15T18:21,C0515,P017,1,274000,0.0,returned,app
O003680,3,2026-03-15T18:21,C0515,P069,1,122000,0.0,returned,app
O003681,1,2026-03-15T19:36,C0212,P055,1,70400,0.2,completed,app
O003682,1,2026-03-15T08:49,C0450,P055,1,70400,0.2,completed,app
O003683,1,2026-03-15T19:03,C0567,P058,1,99000,0.0,completed,app
O003684,1,2026-03-15T12:02,C0195,P048,1,92000,0.0,completed,web
O003685,1,2026-03-15T16:12,C0097,P008,1,279000,0.0,completed,web
O003686,1,2026-03-15T16:03,C0350,P055,1,70400,0.2,completed,web
O003687,1,2026-03-15T15:13,C0405,P071,1,133000,0.0,cancelled,web
O003688,1,2026-03-15T20:37,C0280,P051,1,78000,0.0,completed,web
O003689,1,2026-03-15T12:21,C0570,P045,1,64000,0.0,cancelled,web
O003690,1,2026-03-15T14:09,C0261,P001,1,193000,0.0,completed,web
O003691,1,2026-03-15T15:03,C0583,P038,1,38000,0.0,completed,web
O003692,1,2026-03-15T13:11,C0127,P015,1,222000,0.0,completed,app
O003692,2,2026-03-15T13:11,C0127,P040,1,44000,0.0,completed,app
O003693,1,2026-03-15T17:03,C0021,P034,1,57000,0.0,returned,web
O003694,1,2026-03-15T14:35,C0582,P008,1,279000,0.0,completed,app
O003694,2,2026-03-15T14:35,C0582,P059,1,76000,0.2,completed,app
O003695,1,2026-03-15T14:04,C0092,P063,1,124000,0.0,completed,web
O003696,1,2026-03-15T06:43,C0265,P001,1,193000,0.0,completed,web
O003697,1,2026-03-15T12:58,C0068,P046,1,59000,0.0,completed,app
O003697,2,2026-03-15T12:58,C0068,P042,1,85000,0.0,completed,app
O003698,1,2026-03-15T10:12,C0467,P066,1,110000,0.0,completed,app
O003698,2,2026-03-15T10:12,C0467,P073,1,75000,0.0,completed,app
O003698,3,2026-03-15T10:12,C0467,P069,1,122000,0.0,completed,app
O003699,1,2026-03-15T13:10,C0473,P049,1,78000,0.0,completed,web
O003700,1,2026-03-15T14:04,C0567,P008,1,279000,0.0,completed,web
O003701,1,2026-03-15T15:40,C0515,P019,1,37000,0.0,completed,app
O003702,1,2026-03-15T14:54,C0294,P040,1,44000,0.0,returned,app
O003703,1,2026-03-15T16:14,C0600,P043,1,91000,0.0,returned,app
O003703,2,2026-03-15T16:14,C0600,P049,1,78000,0.0,returned,app
O003704,1,2026-03-15T15:22,C0085,P017,3,274000,0.0,completed,web
O003704,2,2026-03-15T15:22,C0085,P017,2,274000,0.0,completed,web
O003705,1,2026-03-15T15:52,C0123,P040,1,44000,0.0,completed,web
O003706,1,2026-03-15T17:26,C0057,P038,1,38000,0.0,completed,app
O003707,1,2026-03-15T08:05,C0579,P014,1,203000,0.0,completed,app
O003708,1,2026-03-15T14:23,C0146,P045,1,64000,0.0,completed,app
O003709,1,2026-03-15T16:04,C0511,P008,1,279000,0.0,completed,app
O003710,1,2026-03-15T08:39,C0552,P059,1,76000,0.2,completed,web
O003711,1,2026-03-15T13:28,C0406,P055,1,70400,0.2,completed,app
O003712,1,2026-03-15T15:17,C0519,P075,1,81000,0.0,completed,web
O003713,1,2026-03-15T10:59,C0595,P074,1,107000,0.0,completed,app
O003714,1,2026-03-15T17:45,C0397,P027,1,63000,0.0,returned,app
O003715,1,2026-03-15T21:40,C0204,P028,1,39000,0.0,completed,web
O003716,1,2026-03-15T07:36,C0068,P039,1,45000,0.0,completed,app
O003717,1,2026-03-15T11:20,C0053,P011,1,265000,0.0,completed,app
O003717,2,2026-03-15T11:20,C0053,P050,1,84000,0.0,completed,app
O003718,1,2026-03-15T12:30,C0108,P008,2,279000,0.0,completed,app
O003719,1,2026-03-15T08:48,C0438,P045,1,64000,0.0,completed,web
O003719,2,2026-03-15T08:48,C0438,P016,1,169000,0.0,completed,web
O003720,1,2026-03-15T10:40,C0188,P046,1,59000,0.0,cancelled,web
O003721,1,2026-03-15T15:39,C0217,P055,2,70400,0.2,returned,app
O003722,1,2026-03-15T19:50,C0036,P064,1,127000,0.0,completed,web
O003723,1,2026-03-15T14:42,C0333,P043,1,91000,0.0,completed,web
O003723,2,2026-03-15T14:42,C0333,P075,1,81000,0.0,completed,web
O003724,1,2026-03-15T19:55,C0283,P056,1,48800,0.2,completed,app
O003725,1,2026-03-15T22:37,C0515,P011,1,265000,0.0,completed,app
O003726,1,2026-03-15T11:29,C0477,P028,1,39000,0.0,completed,web
O003727,1,2026-03-15T21:48,C0350,P071,1,133000,0.0,completed,app
O003727,2,2026-03-15T21:48,C0350,P061,1,115000,0.0,completed,app
O003728,1,2026-03-15T11:01,C0153,P012,1,138000,0.0,completed,app
O003729,1,2026-03-15T17:23,C0453,P080,1,109000,0.0,completed,app
O003730,1,2026-03-15T14:14,C0567,P010,1,263000,0.0,completed,app
O003730,2,2026-03-15T14:14,C0567,P066,1,110000,0.0,completed,app
O003731,1,2026-03-15T14:58,C0497,P030,1,62000,0.0,completed,web
O003732,1,2026-03-15T15:31,C0469,P006,1,275000,0.0,completed,app
O003732,2,2026-03-15T15:31,C0469,P021,1,72000,0.0,completed,app
O003732,3,2026-03-15T15:31,C0469,P011,1,265000,0.0,completed,app
O003733,1,2026-03-15T10:50,C0089,P008,1,279000,0.0,returned,app
O003734,1,2026-03-15T10:07,C0204,P037,1,49000,0.0,completed,web
O003735,1,2026-03-15T13:01,C0121,P021,1,72000,0.0,returned,web
O003736,1,2026-03-15T12:33,C0155,P040,1,44000,0.0,completed,web
O003737,1,2026-03-15T12:42,C0164,P019,1,37000,0.0,completed,app
O003738,1,2026-03-15T12:26,C0246,P077,1,69000,0.0,completed,web
O003739,1,2026-03-16T12:49,C0570,P052,1,74000,0.0,completed,web
O003740,1,2026-03-16T14:13,C0493,P042,1,85000,0.0,completed,web
O003740,2,2026-03-16T14:13,C0493,P014,1,203000,0.0,completed,web
O003741,1,2026-03-16T14:15,C0250,P006,1,275000,0.0,completed,app
O003741,2,2026-03-16T14:15,C0250,P001,1,193000,0.0,completed,app
O003741,3,2026-03-16T14:15,C0250,P026,1,48000,0.0,completed,app
O003742,1,2026-03-16T15:15,C0540,P011,1,265000,0.0,completed,web
O003743,1,2026-03-16T15:03,C0214,P055,1,70400,0.2,returned,app
O003743,2,2026-03-16T15:03,C0214,P055,1,70400,0.2,returned,app
O003744,1,2026-03-16T11:49,C0455,P041,1,74000,0.0,completed,web
O003745,1,2026-03-16T19:06,C0240,P042,1,85000,0.0,completed,app
O003745,2,2026-03-16T19:06,C0240,P042,1,85000,0.0,completed,app
O003746,1,2026-03-16T18:35,C0213,P040,1,44000,0.0,completed,web
O003747,1,2026-03-16T08:04,C0212,P040,1,44000,0.0,returned,app
O003748,1,2026-03-16T14:25,C0392,P043,1,91000,0.0,completed,app
O003749,1,2026-03-16T17:38,C0130,P073,1,75000,0.0,completed,app
O003750,1,2026-03-16T22:47,C0451,P017,1,274000,0.0,completed,web
O003751,1,2026-03-16T21:38,C0321,P001,1,193000,0.0,cancelled,app
O003751,2,2026-03-16T21:38,C0321,P017,1,274000,0.0,cancelled,app
O003752,1,2026-03-16T15:08,C0320,P055,1,70400,0.2,completed,app
O003753,1,2026-03-16T13:27,C0148,P055,1,70400,0.2,completed,app
O003754,1,2026-03-16T17:04,C0479,P061,1,115000,0.0,completed,app
O003755,1,2026-03-16T14:16,C0357,P021,1,72000,0.0,completed,web
O003756,1,2026-03-16T09:46,C0545,P059,1,76000,0.2,completed,app
O003756,2,2026-03-16T09:46,C0545,P051,1,78000,0.0,completed,app
O003757,1,2026-03-16T14:14,C0451,P015,1,222000,0.0,returned,app
O003758,1,2026-03-16T22:35,C0057,P008,1,279000,0.0,completed,app
O003759,1,2026-03-16T15:15,C0473,P042,2,85000,0.0,completed,web
O003760,1,2026-03-16T16:52,C0190,P006,1,275000,0.0,completed,app
O003760,2,2026-03-16T16:52,C0190,P073,1,75000,0.0,completed,app
O003761,1,2026-03-16T11:25,C0124,P055,1,70400,0.2,completed,app
O003762,1,2026-03-16T15:56,C0023,P047,1,58000,0.0,returned,web
O003763,1,2026-03-16T15:25,C0515,P010,1,263000,0.0,completed,app
O003764,1,2026-03-16T15:43,C0361,P067,1,110000,0.0,completed,web
O003764,2,2026-03-16T15:43,C0361,P042,1,85000,0.0,completed,web
O003765,1,2026-03-16T11:27,C0171,P011,1,265000,0.0,completed,app
O003765,2,2026-03-16T11:27,C0171,P008,1,279000,0.0,completed,app
O003766,1,2026-03-16T13:32,C0579,P078,1,108000,0.0,completed,app
O003767,1,2026-03-16T11:25,C0333,P064,1,127000,0.0,completed,app
O003768,1,2026-03-16T09:04,C0400,P039,1,45000,0.0,completed,app
O003769,1,2026-03-16T15:39,C0214,P032,1,45000,0.0,completed,web
O003770,1,2026-03-16T20:39,C0221,P040,1,44000,0.0,returned,web
O003770,2,2026-03-16T20:39,C0221,P040,1,44000,0.0,returned,web
O003771,1,2026-03-16T16:14,C0283,P030,1,62000,0.0,completed,app
O003772,1,2026-03-16T16:07,C0005,P037,1,49000,0.0,completed,web
O003772,2,2026-03-16T16:07,C0005,P013,1,271000,0.0,completed,web
O003773,1,2026-03-16T17:36,C0577,P011,1,265000,0.0,completed,app
O003773,2,2026-03-16T17:36,C0577,P040,1,44000,0.0,completed,app
O003774,1,2026-03-16T10:51,C0428,P040,1,44000,0.0,completed,app
O003775,1,2026-03-16T11:27,C0217,P021,3,72000,0.0,completed,app
O003776,1,2026-03-16T14:05,C0291,P028,1,39000,0.0,completed,web
O003777,1,2026-03-16T07:58,C0123,P010,1,263000,0.0,completed,web
O003778,1,2026-03-16T09:51,C0282,P001,1,193000,0.0,completed,web
O003779,1,2026-03-16T20:13,C0148,P017,1,274000,0.0,completed,app
O003779,2,2026-03-16T20:13,C0148,P002,1,163000,0.0,completed,app
O003780,1,2026-03-16T16:26,C0171,P025,1,54000,0.0,completed,app
O003781,1,2026-03-16T19:14,C0333,P065,1,95200,0.2,completed,app
O003782,1,2026-03-16T18:18,C0249,P076,1,80800,0.2,completed,web
O003783,1,2026-03-16T19:58,C0479,P001,1,193000,0.0,completed,app
O003784,1,2026-03-16T12:47,C0429,P071,1,133000,0.0,completed,app
O003785,1,2026-03-16T20:41,C0496,P001,1,193000,0.0,completed,web
O003785,2,2026-03-16T20:41,C0496,P030,1,62000,0.0,completed,web
O003785,3,2026-03-16T20:41,C0496,P020,1,41000,0.0,completed,web
O003786,1,2026-03-16T19:04,C0411,P064,1,127000,0.0,completed,app
O003786,2,2026-03-16T19:04,C0411,P068,1,117000,0.0,completed,app
O003787,1,2026-03-16T14:23,C0272,P008,1,279000,0.0,completed,web
O003788,1,2026-03-16T19:29,C0385,P011,1,265000,0.0,completed,web
O003789,1,2026-03-16T23:27,C0153,P073,1,75000,0.0,completed,app
O003790,1,2026-03-16T10:14,C0504,P006,1,275000,0.0,completed,web
O003791,1,2026-03-17T11:25,C0453,P072,1,95000,0.0,completed,app
O003792,1,2026-03-17T16:48,C0545,P048,1,92000,0.0,returned,app
O003792,2,2026-03-17T16:48,C0545,P059,1,76000,0.2,returned,app
O003792,3,2026-03-17T16:48,C0545,P006,1,275000,0.0,returned,app
O003793,1,2026-03-17T21:27,C0072,P055,1,70400,0.2,returned,app
O003794,1,2026-03-17T13:03,C0250,P040,1,44000,0.0,completed,app
O003794,2,2026-03-17T13:03,C0250,P004,1,157000,0.0,completed,app
O003794,3,2026-03-17T13:03,C0250,P040,1,44000,0.0,completed,app
O003795,1,2026-03-17T15:24,C0317,P044,1,85000,0.0,completed,web
O003795,2,2026-03-17T15:24,C0317,P059,3,76000,0.2,completed,web
O003796,1,2026-03-17T15:16,C0119,P076,1,80800,0.2,completed,app
O003797,1,2026-03-17T10:22,C0135,P008,1,279000,0.0,completed,app
O003798,1,2026-03-17T15:07,C0451,P061,1,115000,0.0,completed,app
O003799,1,2026-03-17T18:08,C0545,P043,1,91000,0.0,completed,app
O003799,2,2026-03-17T18:08,C0545,P042,1,85000,0.0,completed,app
O003799,3,2026-03-17T18:08,C0545,P041,1,74000,0.0,completed,app
O003800,1,2026-03-17T11:48,C0201,P061,1,115000,0.0,completed,web
