session_id,page,element,x,y,device
S004662,product_detail,add_to_cart,724,953,mobile
S004663,product_detail,add_to_cart,1062,916,mobile
S004663,product_detail,add_to_cart,936,921,mobile
S004663,product_detail,add_to_cart,1047,912,mobile
S004664,product_detail,main_image,389,631,app
S004664,product_detail,thumbnails,147,859,app
S004664,product_detail,main_image,400,473,app
S004664,product_detail,reviews_tab,808,1259,app
S004664,product_detail,wishlist,1164,909,app
S004665,product_detail,reviews_tab,629,1255,app
S004666,product_detail,reviews_tab,577,1260,desktop
S004666,product_detail,size_chart,841,708,desktop
S004666,product_detail,main_image,538,281,desktop
S004666,product_detail,main_image,414,459,desktop
S004667,product_detail,main_image,444,490,mobile
S004667,product_detail,reviews_tab,695,1293,mobile
S004668,product_detail,reviews_tab,517,1278,app
S004668,product_detail,add_to_cart,891,913,app
S004670,product_detail,detail_text,852,2067,desktop
S004670,product_detail,main_image,413,390,desktop
S004670,product_detail,main_image,498,546,desktop
S004671,product_detail,add_to_cart,1121,921,mobile
S004671,product_detail,add_to_cart,932,871,mobile
S004671,product_detail,add_to_cart,866,918,mobile
S004672,product_detail,main_image,278,431,app
S004673,product_detail,main_image,626,421,mobile
S004674,product_detail,size_chart,785,685,desktop
S004675,product_detail,coupon_banner,470,188,mobile
S004677,product_detail,main_image,340,428,mobile
S004677,product_detail,main_image,507,383,mobile
S004677,product_detail,main_image,543,643,mobile
S004678,product_detail,thumbnails,122,685,mobile
S004678,product_detail,thumbnails,126,676,mobile
S004679,product_detail,add_to_cart,890,930,app
S004679,product_detail,thumbnails,130,478,app
S004679,product_detail,detail_text,575,2150,app
S004680,product_detail,main_image,311,582,mobile
S004680,product_detail,add_to_cart,1037,932,mobile
S004680,product_detail,size_chart,932,717,mobile
S004680,product_detail,wishlist,1122,928,mobile
S004680,product_detail,main_image,415,466,mobile
S004683,product_detail,reviews_tab,728,1230,app
S004684,product_detail,main_image,149,233,desktop
S004684,product_detail,detail_text,669,2189,desktop
S004685,product_detail,add_to_cart,1127,886,mobile
S004685,product_detail,size_chart,884,688,mobile
S004686,product_detail,reviews_tab,545,1237,mobile
S004686,product_detail,main_image,226,298,mobile
S004687,product_detail,detail_text,800,2311,desktop
S004687,product_detail,reviews_tab,820,1269,desktop
S004688,product_detail,size_chart,883,719,mobile
S004688,product_detail,add_to_cart,1067,907,mobile
S004689,product_detail,thumbnails,215,875,mobile
S004689,product_detail,add_to_cart,1001,896,mobile
S004689,product_detail,main_image,351,352,mobile
S004689,product_detail,main_image,560,700,mobile
S004689,product_detail,reviews_tab,702,1253,mobile
S004689,product_detail,main_image,285,715,mobile
S004689,product_detail,reviews_tab,648,1252,mobile
S004690,product_detail,main_image,335,655,mobile
S004690,product_detail,reviews_tab,494,1252,mobile
S004691,product_detail,add_to_cart,1013,926,desktop
S004691,product_detail,reviews_tab,535,1242,desktop
S004692,product_detail,reviews_tab,494,1269,mobile
S004692,product_detail,add_to_cart,880,922,mobile
S004694,product_detail,reviews_tab,833,1256,mobile
S004695,product_detail,thumbnails,215,782,app
S004695,product_detail,main_image,501,587,app
S004695,product_detail,wishlist,1112,916,app
S004695,product_detail,reviews_tab,428,1265,app
S004696,product_detail,add_to_cart,755,922,mobile
S004696,product_detail,coupon_banner,1023,241,mobile
S004697,product_detail,main_image,464,538,desktop
S004698,product_detail,main_image,272,19,app
S004698,product_detail,thumbnails,104,695,app
S004700,product_detail,reviews_tab,557,1227,desktop
S004700,product_detail,add_to_cart,1095,879,desktop
S004703,product_detail,main_image,362,449,app
S004703,product_detail,reviews_tab,552,1284,app
S004703,product_detail,main_image,286,773,app
S004704,product_detail,reviews_tab,637,1288,desktop
S004704,product_detail,main_image,491,543,desktop
S004705,product_detail,detail_text,553,2134,app
S004705,product_detail,reviews_tab,553,1240,app
S004707,product_detail,size_chart,906,685,mobile
S004707,product_detail,main_image,545,393,mobile
S004708,product_detail,main_image,462,257,app
S004708,product_detail,wishlist,1133,921,app
S004708,product_detail,reviews_tab,913,1260,app
S004709,product_detail,detail_text,376,2053,mobile
S004709,product_detail,main_image,471,536,mobile
S004710,product_detail,reviews_tab,710,1210,mobile
S004710,product_detail,add_to_cart,1066,948,mobile
S004712,product_detail,main_image,663,634,app
S004712,product_detail,reviews_tab,495,1220,app
S004712,product_detail,add_to_cart,1191,921,app
S004712,product_detail,reviews_tab,861,1281,app
S004713,product_detail,add_to_cart,1078,910,mobile
S004714,product_detail,main_image,321,579,mobile
S004715,product_detail,add_to_cart,849,901,mobile
S004715,product_detail,size_chart,869,699,mobile
S004716,product_detail,main_image,123,469,app
S004717,product_detail,size_chart,833,698,mobile
S004717,product_detail,thumbnails,139,887,mobile
S004717,product_detail,main_image,417,564,mobile
S004717,product_detail,wishlist,1126,947,mobile
S004718,product_detail,main_image,381,570,desktop
S004718,product_detail,size_chart,873,670,desktop
S004719,product_detail,main_image,567,318,app
S004719,product_detail,size_chart,936,700,app
S004719,product_detail,detail_text,996,1427,app
S004720,product_detail,main_image,297,501,mobile
S004720,product_detail,coupon_banner,594,125,mobile
S004720,product_detail,detail_text,450,2172,mobile
S004720,product_detail,add_to_cart,1159,924,mobile
S004721,product_detail,main_image,584,449,app
S004721,product_detail,main_image,482,434,app
S004721,product_detail,coupon_banner,0,233,app
S004721,product_detail,reviews_tab,787,1265,app
S004721,product_detail,thumbnails,94,650,app
S004721,product_detail,reviews_tab,651,1248,app
S004722,product_detail,main_image,318,566,mobile
S004722,product_detail,add_to_cart,888,899,mobile
S004723,product_detail,add_to_cart,979,913,app
S004723,product_detail,add_to_cart,1002,937,app
S004723,product_detail,add_to_cart,1082,869,app
S004723,product_detail,main_image,441,310,app
S004724,product_detail,add_to_cart,1042,896,mobile
S004724,product_detail,main_image,410,550,mobile
S004724,product_detail,reviews_tab,778,1235,mobile
S004724,product_detail,main_image,585,618,mobile
S004725,product_detail,main_image,613,601,desktop
S004725,product_detail,size_chart,827,688,desktop
S004725,product_detail,thumbnails,176,617,desktop
S004725,product_detail,thumbnails,142,746,desktop
S004726,product_detail,main_image,699,662,app
S004726,product_detail,main_image,488,330,app
S004728,product_detail,reviews_tab,586,1251,desktop
S004729,product_detail,wishlist,1132,939,mobile
S004729,product_detail,size_chart,1001,690,mobile
S004730,product_detail,size_chart,818,727,desktop
S004730,product_detail,reviews_tab,677,1260,desktop
S004732,product_detail,wishlist,1151,942,desktop
S004732,product_detail,add_to_cart,1010,938,desktop
S004732,product_detail,main_image,386,657,desktop
S004732,product_detail,coupon_banner,464,209,desktop
S004732,product_detail,coupon_banner,366,182,desktop
S004732,product_detail,main_image,403,329,desktop
S004732,product_detail,detail_text,309,1703,desktop
S004733,product_detail,main_image,311,511,desktop
S004734,product_detail,add_to_cart,1255,940,mobile
S004735,product_detail,reviews_tab,681,1227,mobile
S004737,product_detail,main_image,461,700,app
S004738,product_detail,reviews_tab,1031,1246,mobile
S004738,product_detail,main_image,517,754,mobile
S004738,product_detail,add_to_cart,968,900,mobile
S004739,product_detail,main_image,235,769,desktop
S004739,product_detail,size_chart,741,715,desktop
S004740,product_detail,add_to_cart,1051,860,desktop
S004741,product_detail,reviews_tab,669,1234,app
S004741,product_detail,main_image,408,628,app
S004742,product_detail,wishlist,1115,907,mobile
S004742,product_detail,size_chart,1015,708,mobile
S004742,product_detail,reviews_tab,625,1228,mobile
S004742,product_detail,coupon_banner,840,168,mobile
S004742,product_detail,size_chart,779,702,mobile
S004743,product_detail,reviews_tab,781,1243,mobile
S004743,product_detail,size_chart,797,704,mobile
S004743,product_detail,size_chart,904,697,mobile
S004744,product_detail,thumbnails,103,910,mobile
S004745,product_detail,add_to_cart,962,890,app
S004745,product_detail,size_chart,915,681,app
S004745,product_detail,size_chart,852,718,app
S004745,product_detail,size_chart,859,710,app
S004746,product_detail,main_image,492,410,desktop
S004746,product_detail,reviews_tab,808,1231,desktop
S004747,product_detail,detail_text,815,1701,mobile
S004747,product_detail,thumbnails,76,750,mobile
S004748,product_detail,size_chart,922,661,app
S004749,product_detail,main_image,287,273,mobile
S004750,product_detail,main_image,409,499,app
S004751,product_detail,add_to_cart,1027,943,desktop
S004752,product_detail,detail_text,1088,2190,mobile
S004752,product_detail,main_image,484,359,mobile
S004753,product_detail,size_chart,853,719,app
S004753,product_detail,main_image,272,565,app
S004755,product_detail,main_image,517,980,mobile
S004755,product_detail,size_chart,940,708,mobile
S004755,product_detail,reviews_tab,537,1267,mobile
S004755,product_detail,reviews_tab,550,1249,mobile
S004755,product_detail,reviews_tab,748,1239,mobile
S004755,product_detail,coupon_banner,434,214,mobile
S004758,product_detail,wishlist,1221,926,mobile
S004758,product_detail,reviews_tab,772,1263,mobile
S004758,product_detail,main_image,497,497,mobile
S004759,product_detail,add_to_cart,976,920,mobile
S004759,product_detail,add_to_cart,1000,921,mobile
S004759,product_detail,main_image,349,539,mobile
S004759,product_detail,reviews_tab,590,1266,mobile
S004759,product_detail,main_image,490,893,mobile
S004759,product_detail,size_chart,842,689,mobile
S004759,product_detail,thumbnails,209,698,mobile
S004760,product_detail,size_chart,837,694,mobile
S004761,product_detail,detail_text,116,2367,app
S004763,product_detail,add_to_cart,1160,917,app
S004764,product_detail,add_to_cart,936,962,mobile
S004765,product_detail,reviews_tab,616,1274,app
S004766,product_detail,reviews_tab,700,1279,mobile
S004767,product_detail,coupon_banner,91,194,desktop
S004768,product_detail,main_image,305,334,mobile
S004768,product_detail,wishlist,1157,944,mobile
S004769,product_detail,add_to_cart,962,868,app
S004769,product_detail,reviews_tab,614,1253,app
S004771,product_detail,main_image,595,495,app
S004771,product_detail,add_to_cart,1111,904,app
S004771,product_detail,main_image,347,339,app
S004773,product_detail,main_image,414,741,mobile
S004774,product_detail,main_image,388,252,mobile
S004774,product_detail,add_to_cart,974,952,mobile
S004774,product_detail,reviews_tab,393,1237,mobile
S004774,product_detail,add_to_cart,1033,900,mobile
S004775,product_detail,reviews_tab,862,1245,app
S004775,product_detail,reviews_tab,787,1226,app
S004775,product_detail,detail_text,438,1956,app
S004776,product_detail,main_image,379,421,app
S004776,product_detail,add_to_cart,854,913,app
S004776,product_detail,add_to_cart,945,882,app
S004776,product_detail,main_image,513,560,app
S004777,product_detail,wishlist,1148,927,app
S004777,product_detail,reviews_tab,582,1246,app
S004778,product_detail,main_image,673,536,mobile
S004778,product_detail,reviews_tab,661,1246,mobile
S004779,product_detail,reviews_tab,681,1225,app
S004779,product_detail,reviews_tab,412,1220,app
S004779,product_detail,main_image,361,294,app
S004779,product_detail,add_to_cart,1108,917,app
S004779,product_detail,thumbnails,126,869,app
S004780,product_detail,add_to_cart,1039,878,desktop
S004780,product_detail,main_image,466,464,desktop
S004780,product_detail,add_to_cart,1092,889,desktop
S004781,product_detail,main_image,462,414,mobile
S004781,product_detail,main_image,398,504,mobile
S004782,product_detail,reviews_tab,574,1218,desktop
S004782,product_detail,size_chart,910,713,desktop
S004783,product_detail,detail_text,294,2066,app
S004783,product_detail,size_chart,898,728,app
S004784,product_detail,size_chart,914,697,mobile
S004786,product_detail,main_image,556,413,mobile
S004786,product_detail,main_image,251,765,mobile
S004786,product_detail,add_to_cart,971,877,mobile
S004786,product_detail,main_image,483,964,mobile
S004786,product_detail,size_chart,921,725,mobile
S004786,product_detail,detail_text,0,2298,mobile
S004787,product_detail,add_to_cart,1016,899,app
S004787,product_detail,main_image,541,433,app
S004787,product_detail,add_to_cart,1014,917,app
S004787,product_detail,main_image,527,685,app
S004787,product_detail,thumbnails,209,748,app
S004787,product_detail,reviews_tab,421,1266,app
S004787,product_detail,add_to_cart,879,930,app
S004788,product_detail,add_to_cart,1152,908,mobile
S004788,product_detail,main_image,584,501,mobile
S004788,product_detail,add_to_cart,1151,905,mobile
S004789,product_detail,thumbnails,235,873,mobile
S004791,product_detail,main_image,272,718,mobile
S004791,product_detail,reviews_tab,658,1231,mobile
S004791,product_detail,size_chart,902,683,mobile
S004792,product_detail,coupon_banner,473,185,mobile
S004792,product_detail,main_image,327,531,mobile
S004793,product_detail,reviews_tab,529,1292,mobile
S004793,product_detail,main_image,543,371,mobile
S004793,product_detail,detail_text,954,1593,mobile
S004793,product_detail,main_image,222,390,mobile
S004794,product_detail,detail_text,64,2033,app
S004794,product_detail,reviews_tab,805,1259,app
S004795,product_detail,main_image,495,198,mobile
S004795,product_detail,main_image,259,257,mobile
S004795,product_detail,main_image,403,236,mobile
S004795,product_detail,main_image,229,374,mobile
S004795,product_detail,main_image,552,340,mobile
S004796,product_detail,main_image,537,610,app
S004796,product_detail,add_to_cart,902,948,app
S004797,product_detail,main_image,453,451,desktop
S004797,product_detail,main_image,665,587,desktop
S004799,product_detail,reviews_tab,889,1217,desktop
S004800,product_detail,add_to_cart,1008,911,desktop
S004800,product_detail,size_chart,956,708,desktop
S004800,product_detail,add_to_cart,1045,929,desktop
S004802,product_detail,add_to_cart,881,893,mobile
S004803,product_detail,main_image,499,429,app
S004804,product_detail,add_to_cart,1099,867,app
S004804,product_detail,main_image,421,818,app
S004805,product_detail,thumbnails,99,867,desktop
S004805,product_detail,size_chart,951,717,desktop
S004806,product_detail,reviews_tab,574,1270,app
S004806,product_detail,reviews_tab,512,1209,app
S004807,product_detail,main_image,337,564,mobile
S004808,product_detail,add_to_cart,941,930,app
S004808,product_detail,main_image,267,436,app
S004808,product_detail,size_chart,822,688,app
S004808,product_detail,main_image,480,797,app
S004809,product_detail,add_to_cart,788,929,mobile
S004811,product_detail,main_image,369,540,mobile
S004811,product_detail,reviews_tab,392,1284,mobile
S004813,product_detail,reviews_tab,983,1231,mobile
S004813,product_detail,size_chart,751,706,mobile
S004813,product_detail,size_chart,918,749,mobile
S004813,product_detail,main_image,403,543,mobile
S004814,product_detail,add_to_cart,993,906,app
S004814,product_detail,reviews_tab,681,1244,app
S004816,product_detail,detail_text,465,2545,mobile
S004816,product_detail,main_image,115,594,mobile
S004816,product_detail,coupon_banner,398,235,mobile
S004816,product_detail,size_chart,929,686,mobile
S004817,product_detail,main_image,265,646,app
S004817,product_detail,reviews_tab,652,1244,app
S004817,product_detail,add_to_cart,934,970,app
S004818,product_detail,main_image,354,426,mobile
S004818,product_detail,main_image,495,667,mobile
S004818,product_detail,size_chart,835,701,mobile
S004818,product_detail,add_to_cart,1061,930,mobile
S004819,product_detail,main_image,502,424,mobile
S004821,product_detail,add_to_cart,746,921,mobile
S004821,product_detail,main_image,653,581,mobile
S004823,product_detail,main_image,476,526,mobile
S004824,product_detail,thumbnails,131,695,mobile
S004825,product_detail,wishlist,1147,934,app
S004825,product_detail,main_image,366,653,app
S004825,product_detail,wishlist,1141,872,app
S004825,product_detail,size_chart,988,709,app
S004825,product_detail,main_image,421,776,app
S004825,product_detail,main_image,307,677,app
S004825,product_detail,size_chart,869,714,app
S004825,product_detail,main_image,316,601,app
S004826,product_detail,main_image,147,299,mobile
S004828,product_detail,detail_text,915,2311,app
S004828,product_detail,wishlist,1159,917,app
S004829,product_detail,main_image,553,721,mobile
S004829,product_detail,coupon_banner,516,191,mobile
S004829,product_detail,reviews_tab,815,1234,mobile
S004829,product_detail,detail_text,363,2158,mobile
S004830,product_detail,main_image,315,265,app
S004830,product_detail,add_to_cart,1031,927,app
S004830,product_detail,add_to_cart,1025,884,app
S004830,product_detail,main_image,692,623,app
S004831,product_detail,size_chart,967,712,app
S004833,product_detail,wishlist,1158,937,mobile
S004833,product_detail,add_to_cart,1115,894,mobile
S004833,product_detail,main_image,347,260,mobile
S004833,product_detail,main_image,496,624,mobile
S004833,product_detail,size_chart,985,689,mobile
S004833,product_detail,thumbnails,201,540,mobile
S004835,product_detail,thumbnails,152,678,mobile
S004835,product_detail,main_image,304,468,mobile
S004836,product_detail,add_to_cart,1062,919,app
S004836,product_detail,size_chart,791,691,app
S004836,product_detail,main_image,377,659,app
S004836,product_detail,thumbnails,119,773,app
S004836,product_detail,main_image,303,633,app
S004836,product_detail,size_chart,1004,692,app
S004836,product_detail,wishlist,1165,939,app
S004837,product_detail,main_image,472,396,desktop
S004837,product_detail,add_to_cart,859,886,desktop
S004837,product_detail,main_image,299,327,desktop
S004838,product_detail,main_image,297,349,desktop
S004839,product_detail,main_image,676,493,app
S004839,product_detail,main_image,462,449,app
S004839,product_detail,wishlist,1120,912,app
S004840,product_detail,reviews_tab,919,1253,app
S004840,product_detail,reviews_tab,347,1268,app
S004843,product_detail,wishlist,1153,919,mobile
S004843,product_detail,size_chart,888,676,mobile
S004843,product_detail,size_chart,927,727,mobile
S004844,product_detail,add_to_cart,1088,905,mobile
S004844,product_detail,reviews_tab,790,1241,mobile
S004845,product_detail,detail_text,550,2052,mobile
S004845,product_detail,size_chart,827,682,mobile
S004847,product_detail,reviews_tab,369,1272,desktop
S004847,product_detail,main_image,519,733,desktop
S004848,product_detail,detail_text,1110,1651,mobile
S004848,product_detail,reviews_tab,800,1231,mobile
S004848,product_detail,reviews_tab,353,1253,mobile
S004848,product_detail,main_image,424,328,mobile
S004849,product_detail,thumbnails,133,810,app
S004849,product_detail,main_image,406,359,app
S004850,product_detail,reviews_tab,717,1272,mobile
S004850,product_detail,add_to_cart,847,937,mobile
S004852,product_detail,add_to_cart,1107,901,mobile
S004852,product_detail,add_to_cart,1039,924,mobile
S004852,product_detail,detail_text,746,1717,mobile
S004852,product_detail,add_to_cart,992,959,mobile
S004852,product_detail,add_to_cart,939,931,mobile
S004853,product_detail,main_image,521,404,desktop
S004853,product_detail,size_chart,981,709,desktop
S004854,product_detail,add_to_cart,1177,846,desktop
S004854,product_detail,main_image,462,1026,desktop
S004854,product_detail,add_to_cart,1081,902,desktop
S004855,product_detail,size_chart,961,692,mobile
S004855,product_detail,main_image,432,512,mobile
S004855,product_detail,thumbnails,152,727,mobile
S004855,product_detail,reviews_tab,696,1249,mobile
S004855,product_detail,size_chart,884,695,mobile
S004855,product_detail,size_chart,901,696,mobile
S004855,product_detail,detail_text,806,1941,mobile
S004856,product_detail,main_image,406,330,app
S004857,product_detail,add_to_cart,894,946,mobile
S004858,product_detail,detail_text,848,1640,mobile
S004858,product_detail,size_chart,930,699,mobile
S004858,product_detail,main_image,459,546,mobile
S004858,product_detail,add_to_cart,965,950,mobile
S004858,product_detail,main_image,413,487,mobile
S004859,product_detail,size_chart,819,683,app
S004859,product_detail,wishlist,1097,905,app
S004859,product_detail,coupon_banner,540,179,app
S004859,product_detail,add_to_cart,820,943,app
S004860,product_detail,main_image,497,369,mobile
S004860,product_detail,thumbnails,138,577,mobile
S004860,product_detail,add_to_cart,1109,900,mobile
S004860,product_detail,main_image,370,670,mobile
S004861,product_detail,wishlist,1133,899,mobile
S004861,product_detail,add_to_cart,848,912,mobile
S004861,product_detail,size_chart,813,716,mobile
S004862,product_detail,reviews_tab,405,1234,desktop
S004862,product_detail,main_image,518,682,desktop
S004862,product_detail,reviews_tab,425,1232,desktop
S004862,product_detail,detail_text,570,2208,desktop
S004862,product_detail,detail_text,805,2208,desktop
S004862,product_detail,coupon_banner,350,198,desktop
S004865,product_detail,add_to_cart,968,941,app
S004866,product_detail,coupon_banner,623,194,mobile
S004866,product_detail,wishlist,1151,945,mobile
S004867,product_detail,add_to_cart,886,954,mobile
S004868,product_detail,main_image,435,548,app
S004868,product_detail,coupon_banner,1070,189,app
S004869,product_detail,add_to_cart,1096,906,mobile
S004870,product_detail,main_image,298,710,app
S004871,product_detail,reviews_tab,477,1270,mobile
S004871,product_detail,add_to_cart,1126,906,mobile
S004872,product_detail,wishlist,1127,906,desktop
S004872,product_detail,main_image,383,358,desktop
S004873,product_detail,reviews_tab,485,1275,app
S004873,product_detail,main_image,308,682,app
S004873,product_detail,thumbnails,133,888,app
S004873,product_detail,add_to_cart,938,891,app
S004873,product_detail,add_to_cart,799,933,app
S004873,product_detail,main_image,295,568,app
S004873,product_detail,reviews_tab,696,1258,app
S004873,product_detail,main_image,553,455,app
S004874,product_detail,reviews_tab,438,1257,app
S004874,product_detail,add_to_cart,930,914,app
S004874,product_detail,main_image,443,625,app
S004874,product_detail,main_image,490,428,app
S004874,product_detail,add_to_cart,1083,958,app
S004874,product_detail,main_image,194,513,app
S004874,product_detail,reviews_tab,699,1250,app
S004874,product_detail,detail_text,438,2309,app
S004875,product_detail,reviews_tab,713,1255,mobile
S004877,product_detail,coupon_banner,112,136,mobile
S004878,product_detail,coupon_banner,434,160,mobile
S004879,product_detail,reviews_tab,591,1264,mobile
S004879,product_detail,detail_text,816,1781,mobile
S004879,product_detail,add_to_cart,853,976,mobile
S004879,product_detail,thumbnails,97,627,mobile
S004879,product_detail,size_chart,886,703,mobile
S004880,product_detail,reviews_tab,567,1239,mobile
S004880,product_detail,add_to_cart,927,924,mobile
S004882,product_detail,add_to_cart,808,912,app
S004884,product_detail,size_chart,855,697,app
S004884,product_detail,main_image,551,626,app
S004884,product_detail,detail_text,1201,2200,app
S004885,product_detail,add_to_cart,951,907,mobile
S004885,product_detail,detail_text,267,1749,mobile
S004887,product_detail,size_chart,898,697,app
S004887,product_detail,add_to_cart,1012,954,app
S004887,product_detail,add_to_cart,957,924,app
S004887,product_detail,add_to_cart,1101,924,app
S004887,product_detail,detail_text,430,1268,app
S004888,product_detail,size_chart,799,721,mobile
S004888,product_detail,detail_text,776,2346,mobile
S004889,product_detail,size_chart,856,697,app
S004889,product_detail,main_image,357,624,app
S004889,product_detail,add_to_cart,830,931,app
S004889,product_detail,add_to_cart,1054,923,app
S004890,product_detail,main_image,371,461,desktop
S004892,product_detail,main_image,442,690,mobile
S004892,product_detail,size_chart,907,719,mobile
S004893,product_detail,reviews_tab,573,1272,desktop
S004894,product_detail,reviews_tab,816,1283,app
S004894,product_detail,main_image,299,328,app
S004896,product_detail,add_to_cart,1096,915,app
S004897,product_detail,coupon_banner,127,196,desktop
S004897,product_detail,size_chart,988,696,desktop
S004897,product_detail,add_to_cart,1054,877,desktop
S004899,product_detail,main_image,410,334,mobile
S004899,product_detail,main_image,644,362,mobile
S004899,product_detail,main_image,481,408,mobile
S004899,product_detail,wishlist,1158,906,mobile
S004899,product_detail,thumbnails,123,587,mobile
S004900,product_detail,main_image,599,484,mobile
S004901,product_detail,reviews_tab,937,1197,app
S004901,product_detail,wishlist,1125,932,app
S004903,product_detail,size_chart,889,710,app
S004905,product_detail,size_chart,942,681,app
S004905,product_detail,reviews_tab,580,1246,app
S004906,product_detail,wishlist,1141,906,app
S004906,product_detail,wishlist,1164,928,app
S004906,product_detail,main_image,292,340,app
S004906,product_detail,thumbnails,168,720,app
S004907,product_detail,main_image,505,617,desktop
S004907,product_detail,add_to_cart,1073,938,desktop
S004908,product_detail,add_to_cart,969,862,desktop
S004908,product_detail,size_chart,981,718,desktop
S004908,product_detail,thumbnails,244,804,desktop
S004908,product_detail,add_to_cart,858,904,desktop
S004910,product_detail,reviews_tab,673,1265,mobile
S004910,product_detail,add_to_cart,956,921,mobile
S004910,product_detail,reviews_tab,629,1267,mobile
S004911,product_detail,add_to_cart,1010,921,mobile
S004912,product_detail,size_chart,861,687,desktop
S004913,product_detail,reviews_tab,559,1267,desktop
S004914,product_detail,main_image,390,485,mobile
S004914,product_detail,size_chart,947,719,mobile
S004914,product_detail,wishlist,1171,922,mobile
S004914,product_detail,main_image,324,645,mobile
S004915,product_detail,main_image,448,410,app
S004915,product_detail,wishlist,1146,935,app
S004916,product_detail,detail_text,401,1947,app
S004916,product_detail,main_image,550,828,app
S004917,product_detail,size_chart,912,704,app
S004917,product_detail,add_to_cart,1007,958,app
S004918,product_detail,main_image,578,635,app
S004918,product_detail,add_to_cart,1061,888,app
S004918,product_detail,reviews_tab,452,1234,app
S004918,product_detail,main_image,579,540,app
S004918,product_detail,reviews_tab,470,1260,app
S004918,product_detail,coupon_banner,890,177,app
S004920,product_detail,main_image,638,845,desktop
S004922,product_detail,add_to_cart,1113,929,desktop
S004922,product_detail,main_image,595,583,desktop
S004922,product_detail,add_to_cart,860,914,desktop
S004922,product_detail,reviews_tab,528,1265,desktop
S004922,product_detail,size_chart,844,655,desktop
S004923,product_detail,detail_text,1039,2153,desktop
S004923,product_detail,add_to_cart,970,883,desktop
S004926,product_detail,coupon_banner,948,245,desktop
S004926,product_detail,size_chart,819,698,desktop
S004926,product_detail,thumbnails,88,803,desktop
S004927,product_detail,main_image,681,509,app
S004927,product_detail,main_image,447,681,app
S004927,product_detail,thumbnails,155,801,app
S004927,product_detail,main_image,622,401,app
S004927,product_detail,size_chart,904,671,app
S004927,product_detail,main_image,392,738,app
S004928,product_detail,add_to_cart,857,945,mobile
S004928,product_detail,add_to_cart,920,939,mobile
S004928,product_detail,detail_text,1010,2003,mobile
S004928,product_detail,main_image,618,551,mobile
S004929,product_detail,detail_text,1176,1926,mobile
S004930,product_detail,size_chart,817,697,app
S004930,product_detail,add_to_cart,922,941,app
S004930,product_detail,add_to_cart,991,919,app
S004930,product_detail,thumbnails,112,681,app
S004930,product_detail,reviews_tab,448,1264,app
S004930,product_detail,coupon_banner,702,217,app
S004930,product_detail,coupon_banner,468,179,app
S004930,product_detail,main_image,711,551,app
S004931,product_detail,size_chart,929,699,desktop
S004932,product_detail,main_image,271,364,app
S004932,product_detail,add_to_cart,1061,888,app
S004933,product_detail,main_image,485,336,app
S004933,product_detail,reviews_tab,650,1247,app
S004934,product_detail,size_chart,877,703,mobile
S004934,product_detail,size_chart,862,697,mobile
S004937,product_detail,detail_text,989,1750,mobile
S004937,product_detail,main_image,453,507,mobile
S004938,product_detail,size_chart,781,724,mobile
S004939,product_detail,size_chart,908,697,mobile
S004939,product_detail,size_chart,987,683,mobile
S004940,product_detail,thumbnails,161,863,desktop
S004940,product_detail,detail_text,761,2599,desktop
S004940,product_detail,add_to_cart,961,916,desktop
S004942,product_detail,add_to_cart,724,915,app
S004942,product_detail,thumbnails,131,812,app
S004942,product_detail,thumbnails,72,688,app
S004943,product_detail,size_chart,950,687,app
S004943,product_detail,thumbnails,112,822,app
S004946,product_detail,main_image,586,484,app
S004946,product_detail,main_image,313,347,app
S004946,product_detail,reviews_tab,482,1249,app
S004946,product_detail,wishlist,1148,898,app
S004947,product_detail,thumbnails,156,596,mobile
S004947,product_detail,add_to_cart,969,880,mobile
S004948,product_detail,reviews_tab,596,1292,app
S004948,product_detail,add_to_cart,995,948,app
S004948,product_detail,main_image,306,544,app
S004948,product_detail,coupon_banner,437,199,app
S004949,product_detail,main_image,500,734,mobile
S004949,product_detail,reviews_tab,521,1244,mobile
S004949,product_detail,add_to_cart,1279,933,mobile
S004949,product_detail,detail_text,884,1741,mobile
S004950,product_detail,reviews_tab,652,1274,mobile
S004950,product_detail,coupon_banner,584,157,mobile
S004950,product_detail,reviews_tab,628,1287,mobile
S004951,product_detail,reviews_tab,648,1283,app
S004951,product_detail,main_image,326,483,app
S004952,product_detail,main_image,659,814,mobile
S004953,product_detail,reviews_tab,550,1249,mobile
S004954,product_detail,coupon_banner,0,164,mobile
S004956,product_detail,main_image,450,599,desktop
S004956,product_detail,size_chart,942,691,desktop
S004956,product_detail,add_to_cart,1048,891,desktop
S004957,product_detail,main_image,315,633,app
S004957,product_detail,add_to_cart,1091,917,app
S004959,product_detail,add_to_cart,1103,897,app
S004959,product_detail,add_to_cart,1160,889,app
S004959,product_detail,main_image,146,398,app
S004959,product_detail,size_chart,896,675,app
S004960,product_detail,main_image,466,951,desktop
S004960,product_detail,detail_text,1206,2022,desktop
S004960,product_detail,size_chart,890,690,desktop
S004961,product_detail,reviews_tab,761,1220,mobile
S004961,product_detail,main_image,657,359,mobile
S004961,product_detail,size_chart,898,734,mobile
S004961,product_detail,reviews_tab,727,1305,mobile
S004963,product_detail,size_chart,878,697,mobile
S004963,product_detail,main_image,432,513,mobile
S004963,product_detail,main_image,472,398,mobile
S004965,product_detail,size_chart,872,696,mobile
S004965,product_detail,size_chart,895,700,mobile
